state,year,metric,value
Tripura,2013,Capital: Public Debt Receipts,786.98
Tripura,2013,Grants in Aid,4699.5
Tripura,2013,Non-Debt Capital Receipts,0.0
Tripura,2013,Non-Tax Revenue,246.52
Tripura,2013,SOTR,1073.91
Tripura,2013,Share in Union Taxes,1630.25
Tripura,2013,Total Revenue Receipts,7650.18
Tripura,2014,Capital: Internal Debt,532.07
Tripura,2014,Capital: Loans from Centre,5.2
Tripura,2014,Capital: Misc Receipts,0.0
Tripura,2014,Capital: Public Debt Receipts,537.27
Tripura,2014,Grants in Aid,6139.7
Tripura,2014,Motor Vehicle Tax,36.09
Tripura,2014,Non-Debt Capital Receipts,0.0
Tripura,2014,Non-Tax Revenue,195.64000000000001
Tripura,2014,SGST,0.0
Tripura,2014,SOTR,1174.26
Tripura,2014,Sales/Trade Tax,909.81
Tripura,2014,Share in Union Taxes,1730.13
Tripura,2014,Stamps & Registration,37.56
Tripura,2014,State Excise,138.96
Tripura,2014,Total Revenue Receipts,9239.73
Tripura,2015,Capital: Internal Debt,1113.86
Tripura,2015,Capital: Loans from Centre,5.93
Tripura,2015,Capital: Misc Receipts,0.0
Tripura,2015,Capital: Public Debt Receipts,1119.79
Tripura,2015,Grants in Aid,4565.870000000001
Tripura,2015,Motor Vehicle Tax,37.62
Tripura,2015,Non-Debt Capital Receipts,0.0
Tripura,2015,Non-Tax Revenue,262.6
Tripura,2015,SGST,0.0
Tripura,2015,SOTR,1332.25
Tripura,2015,Sales/Trade Tax,1058.48
Tripura,2015,Share in Union Taxes,3266.02
Tripura,2015,Stamps & Registration,42.49
Tripura,2015,State Excise,143.56
Tripura,2015,Total Revenue Receipts,9426.74
Tripura,2016,Capital: Internal Debt,1135.94
Tripura,2016,Capital: Loans from Centre,3.61
Tripura,2016,Capital: Misc Receipts,0.0
Tripura,2016,Capital: Public Debt Receipts,1139.55
Tripura,2016,Grants in Aid,4095.48
Tripura,2016,Motor Vehicle Tax,43.6
Tripura,2016,Non-Debt Capital Receipts,0.0
Tripura,2016,Non-Tax Revenue,218.85
Tripura,2016,SGST,0.0
Tripura,2016,SOTR,1422.01
Tripura,2016,Sales/Trade Tax,1112.89
Tripura,2016,Share in Union Taxes,3909.12
Tripura,2016,Stamps & Registration,41.83
Tripura,2016,State Excise,163.19
Tripura,2016,Total Revenue Receipts,9645.46
Tripura,2017,Capital: Internal Debt,1332.14
Tripura,2017,Capital: Loans from Centre,1.27
Tripura,2017,Capital: Misc Receipts,0.0
Tripura,2017,Capital: Public Debt Receipts,1333.41
Tripura,2017,FC Grant: Health,0.0
Tripura,2017,FC Grant: Others,0.0
Tripura,2017,FC Grant: Revenue Deficit,1059.0
Tripura,2017,FC Grant: Rural Local Bodies,67.35
Tripura,2017,FC Grant: SDMF,0.0
Tripura,2017,FC Grant: SDRF,30.6
Tripura,2017,FC Grant: Urban Local Bodies,34.25
Tripura,2017,Grants in Aid,3830.37
Tripura,2017,Motor Vehicle Tax,54.38
Tripura,2017,Non-Debt Capital Receipts,0.0
Tripura,2017,Non-Tax Revenue,493.48
Tripura,2017,SGST,479.71
Tripura,2017,SOTR,1422.02
Tripura,2017,Sales/Trade Tax,611.88
Tripura,2017,Share in Union Taxes,4322.08
Tripura,2017,Stamps & Registration,40.16
Tripura,2017,State Excise,186.96
Tripura,2017,Total Revenue Receipts,10067.95
Tripura,2018,Capital: Internal Debt,1694.53
Tripura,2018,Capital: Loans from Centre,13.04
Tripura,2018,Capital: Misc Receipts,0.0
Tripura,2018,Capital: Public Debt Receipts,1707.57
Tripura,2018,FC Grant: Health,0.0
Tripura,2018,FC Grant: Others,0.0
Tripura,2018,FC Grant: Revenue Deficit,992.0
Tripura,2018,FC Grant: Rural Local Bodies,67.07
Tripura,2018,FC Grant: SDMF,0.0
Tripura,2018,FC Grant: SDRF,32.4
Tripura,2018,FC Grant: Urban Local Bodies,39.63
Tripura,2018,Grants in Aid,5003.83
Tripura,2018,Motor Vehicle Tax,83.5
Tripura,2018,Non-Debt Capital Receipts,0.0
Tripura,2018,Non-Tax Revenue,372.2
Tripura,2018,SGST,977.44
Tripura,2018,SOTR,1765.91
Tripura,2018,Sales/Trade Tax,361.95
Tripura,2018,Share in Union Taxes,4888.95
Tripura,2018,Stamps & Registration,51.32
Tripura,2018,State Excise,214.35
Tripura,2018,Total Revenue Receipts,12030.89
Tripura,2019,Capital: Internal Debt,3257.71
Tripura,2019,Capital: Loans from Centre,0.06
Tripura,2019,Capital: Misc Receipts,0.0
Tripura,2019,Capital: Public Debt Receipts,3257.77
Tripura,2019,FC Grant: Health,0.0
Tripura,2019,FC Grant: Others,0.0
Tripura,2019,FC Grant: Revenue Deficit,874.96
Tripura,2019,FC Grant: Rural Local Bodies,90.62
Tripura,2019,FC Grant: SDMF,0.0
Tripura,2019,FC Grant: SDRF,34.2
Tripura,2019,FC Grant: Urban Local Bodies,63.44
Tripura,2019,Grants in Aid,4416.37
Tripura,2019,Motor Vehicle Tax,97.14
Tripura,2019,Non-Debt Capital Receipts,0.0
Tripura,2019,Non-Tax Revenue,271.65
Tripura,2019,SGST,1026.63
Tripura,2019,SOTR,2101.79
Tripura,2019,Sales/Trade Tax,435.88
Tripura,2019,Share in Union Taxes,4211.78
Tripura,2019,Stamps & Registration,61.67
Tripura,2019,State Excise,231.7
Tripura,2019,Total Revenue Receipts,11001.59
Tripura,2020,Capital: Internal Debt,2320.37
Tripura,2020,Capital: Loans from Centre,527.98
Tripura,2020,Capital: Misc Receipts,0.0
Tripura,2020,Capital: Public Debt Receipts,2848.35
Tripura,2020,FC Grant: Health,0.0
Tripura,2020,FC Grant: Others,0.0
Tripura,2020,FC Grant: Revenue Deficit,3235.95
Tripura,2020,FC Grant: Rural Local Bodies,191.0
Tripura,2020,FC Grant: SDMF,0.0
Tripura,2020,FC Grant: SDRF,68.0
Tripura,2020,FC Grant: Urban Local Bodies,69.0
Tripura,2020,Grants in Aid,6456.02
Tripura,2020,Motor Vehicle Tax,97.41
Tripura,2020,Non-Debt Capital Receipts,0.0
Tripura,2020,Non-Tax Revenue,285.49
Tripura,2020,SGST,1056.01
Tripura,2020,SOTR,2332.44
Tripura,2020,Sales/Trade Tax,403.19
Tripura,2020,Share in Union Taxes,4218.45
Tripura,2020,Stamps & Registration,69.53
Tripura,2020,State Excise,287.36
Tripura,2020,Total Revenue Receipts,13292.4
Tripura,2021,Capital: Internal Debt,520.79
Tripura,2021,Capital: Loans from Centre,526.3
Tripura,2021,Capital: Misc Receipts,0.0
Tripura,2021,Capital: Public Debt Receipts,1047.09
Tripura,2021,FC Grant: Health,84.08
Tripura,2021,FC Grant: Others,0.0
Tripura,2021,FC Grant: Revenue Deficit,4546.0
Tripura,2021,FC Grant: Rural Local Bodies,141.0
Tripura,2021,FC Grant: SDMF,13.6
Tripura,2021,FC Grant: SDRF,54.4
Tripura,2021,FC Grant: Urban Local Bodies,72.0
Tripura,2021,Grants in Aid,8646.01
Tripura,2021,Motor Vehicle Tax,103.22
Tripura,2021,Non-Debt Capital Receipts,0.0
Tripura,2021,Non-Tax Revenue,274.11
Tripura,2021,SGST,1282.69
Tripura,2021,SOTR,2616.31
Tripura,2021,Sales/Trade Tax,463.12
Tripura,2021,Share in Union Taxes,6077.52
Tripura,2021,Stamps & Registration,89.65
Tripura,2021,State Excise,319.6
Tripura,2021,Total Revenue Receipts,17613.95
Tripura,2022,Capital: Internal Debt,519.36
Tripura,2022,Capital: Loans from Centre,358.06
Tripura,2022,Capital: Misc Receipts,0.0
Tripura,2022,Capital: Public Debt Receipts,877.42
Tripura,2022,FC Grant: Health,0.0
Tripura,2022,FC Grant: Others,0.0
Tripura,2022,FC Grant: Revenue Deficit,4423.0
Tripura,2022,FC Grant: Rural Local Bodies,147.0
Tripura,2022,FC Grant: SDMF,7.1
Tripura,2022,FC Grant: SDRF,56.8
Tripura,2022,FC Grant: Urban Local Bodies,21.0
Tripura,2022,Grants in Aid,8182.75
Tripura,2022,Motor Vehicle Tax,117.55
Tripura,2022,Non-Debt Capital Receipts,0.0
Tripura,2022,Non-Tax Revenue,402.35
Tripura,2022,SGST,1459.01
Tripura,2022,SOTR,2999.68
Tripura,2022,Sales/Trade Tax,463.57
Tripura,2022,Share in Union Taxes,6724.23
Tripura,2022,Stamps & Registration,102.53
Tripura,2022,State Excise,368.11
Tripura,2022,Total Revenue Receipts,18309.01
Tripura,2023,Capital: Internal Debt,703.22
Tripura,2023,Capital: Loans from Centre,697.46
Tripura,2023,Capital: Misc Receipts,0.0
Tripura,2023,Capital: Public Debt Receipts,1400.68
Tripura,2023,Electricity Duty,43.48
Tripura,2023,FC Grant: Health,83.66
Tripura,2023,FC Grant: Others,0.0
Tripura,2023,FC Grant: Revenue Deficit,4174.0
Tripura,2023,FC Grant: Rural Local Bodies,103.6
Tripura,2023,FC Grant: SDMF,7.1
Tripura,2023,FC Grant: SDRF,60.8
Tripura,2023,FC Grant: Urban Local Bodies,148.0
Tripura,2023,Grants in Aid,8833.27
Tripura,2023,Motor Vehicle Tax,142.73
Tripura,2023,Non-Debt Capital Receipts,0.0
Tripura,2023,Non-Tax Revenue,420.52
Tripura,2023,SGST,1589.78
Tripura,2023,SOTR,3287.41
Tripura,2023,Sales/Trade Tax,541.15
Tripura,2023,Share in Union Taxes,7996.82
Tripura,2023,Stamps & Registration,115.15
Tripura,2023,State Excise,417.0
Tripura,2023,Total Revenue Receipts,20538.02
Uttar Pradesh,2013,Capital: Internal Debt,14510.55
Uttar Pradesh,2013,Capital: Loan Recoveries,589.57
Uttar Pradesh,2013,Capital: Loans from Centre,389.9
Uttar Pradesh,2013,Capital: Misc Receipts,0.0
Uttar Pradesh,2013,Capital: Public Debt Receipts,14900.45
Uttar Pradesh,2013,Grants in Aid,22405.17
Uttar Pradesh,2013,Non-Debt Capital Receipts,589.57
Uttar Pradesh,2013,Non-Tax Revenue,16449.8
Uttar Pradesh,2013,SOTR,66582.08
Uttar Pradesh,2013,Share in Union Taxes,62776.7
Uttar Pradesh,2013,Total Revenue Receipts,168213.75
Uttar Pradesh,2014,Capital: Internal Debt,35034.3
Uttar Pradesh,2014,Capital: Loan Recoveries,262.48
Uttar Pradesh,2014,Capital: Loans from Centre,485.98
Uttar Pradesh,2014,Capital: Misc Receipts,0.0
Uttar Pradesh,2014,Capital: Public Debt Receipts,35520.28
Uttar Pradesh,2014,Grants in Aid,32691.47
Uttar Pradesh,2014,Motor Vehicle Tax,3797.03
Uttar Pradesh,2014,Non-Debt Capital Receipts,262.48
Uttar Pradesh,2014,Non-Tax Revenue,19934.800000000003
Uttar Pradesh,2014,SGST,0.0
Uttar Pradesh,2014,SOTR,74172.42
Uttar Pradesh,2014,Sales/Trade Tax,42934.56
Uttar Pradesh,2014,Share in Union Taxes,66622.91
Uttar Pradesh,2014,Stamps & Registration,11803.34
Uttar Pradesh,2014,State Excise,13482.57
Uttar Pradesh,2014,Total Revenue Receipts,193421.6
Uttar Pradesh,2015,Capital: Internal Debt,73919.72
Uttar Pradesh,2015,Capital: Loan Recoveries,725.63
Uttar Pradesh,2015,Capital: Loans from Centre,593.86
Uttar Pradesh,2015,Capital: Misc Receipts,0.0
Uttar Pradesh,2015,Capital: Public Debt Receipts,74513.58
Uttar Pradesh,2015,Grants in Aid,31861.340000000004
Uttar Pradesh,2015,Motor Vehicle Tax,4409.74
Uttar Pradesh,2015,Non-Debt Capital Receipts,725.63
Uttar Pradesh,2015,Non-Tax Revenue,23134.649999999998
Uttar Pradesh,2015,SGST,0.0
Uttar Pradesh,2015,SOTR,81106.26
Uttar Pradesh,2015,Sales/Trade Tax,47692.4
Uttar Pradesh,2015,Share in Union Taxes,90973.69
Uttar Pradesh,2015,Stamps & Registration,12403.72
Uttar Pradesh,2015,State Excise,14083.54
Uttar Pradesh,2015,Total Revenue Receipts,227075.94
Uttar Pradesh,2016,Capital: Internal Debt,66653.99
Uttar Pradesh,2016,Capital: Loan Recoveries,258.79
Uttar Pradesh,2016,Capital: Loans from Centre,1031.08
Uttar Pradesh,2016,Capital: Misc Receipts,0.0
Uttar Pradesh,2016,Capital: Public Debt Receipts,67685.07
Uttar Pradesh,2016,Grants in Aid,32536.870000000003
Uttar Pradesh,2016,Motor Vehicle Tax,5148.06
Uttar Pradesh,2016,Non-Debt Capital Receipts,258.79
Uttar Pradesh,2016,Non-Tax Revenue,28944.07
Uttar Pradesh,2016,SGST,0.0
Uttar Pradesh,2016,SOTR,85965.92
Uttar Pradesh,2016,Sales/Trade Tax,51882.88
Uttar Pradesh,2016,Share in Union Taxes,109428.29
Uttar Pradesh,2016,Stamps & Registration,11564.02
Uttar Pradesh,2016,State Excise,14273.49
Uttar Pradesh,2016,Total Revenue Receipts,256875.15
Uttar Pradesh,2017,Capital: Internal Debt,46313.4
Uttar Pradesh,2017,Capital: Loan Recoveries,235.77
Uttar Pradesh,2017,Capital: Loans from Centre,1103.16
Uttar Pradesh,2017,Capital: Misc Receipts,0.0
Uttar Pradesh,2017,Capital: Public Debt Receipts,47416.56
Uttar Pradesh,2017,FC Grant: Health,0.0
Uttar Pradesh,2017,FC Grant: Others,0.0
Uttar Pradesh,2017,FC Grant: Revenue Deficit,0.0
Uttar Pradesh,2017,FC Grant: Rural Local Bodies,6179.65
Uttar Pradesh,2017,FC Grant: SDMF,0.0
Uttar Pradesh,2017,FC Grant: SDRF,558.0
Uttar Pradesh,2017,FC Grant: Urban Local Bodies,2111.58
Uttar Pradesh,2017,Grants in Aid,40648.45
Uttar Pradesh,2017,Motor Vehicle Tax,6403.65
Uttar Pradesh,2017,Non-Debt Capital Receipts,235.77
Uttar Pradesh,2017,Non-Tax Revenue,19794.86
Uttar Pradesh,2017,SGST,25373.96
Uttar Pradesh,2017,SOTR,97393.0
Uttar Pradesh,2017,Sales/Trade Tax,31112.52
Uttar Pradesh,2017,Share in Union Taxes,120939.14
Uttar Pradesh,2017,Stamps & Registration,13397.57
Uttar Pradesh,2017,State Excise,17320.27
Uttar Pradesh,2017,Total Revenue Receipts,278775.45
Uttar Pradesh,2018,Capital: Internal Debt,50790.95
Uttar Pradesh,2018,Capital: Loan Recoveries,5313.39
Uttar Pradesh,2018,Capital: Loans from Centre,804.31
Uttar Pradesh,2018,Capital: Misc Receipts,0.0
Uttar Pradesh,2018,Capital: Public Debt Receipts,51595.26
Uttar Pradesh,2018,FC Grant: Health,0.0
Uttar Pradesh,2018,FC Grant: Others,0.0
Uttar Pradesh,2018,FC Grant: Revenue Deficit,0.0
Uttar Pradesh,2018,FC Grant: Rural Local Bodies,7148.74
Uttar Pradesh,2018,FC Grant: SDMF,0.0
Uttar Pradesh,2018,FC Grant: SDRF,351.45
Uttar Pradesh,2018,FC Grant: Urban Local Bodies,1817.62
Uttar Pradesh,2018,Grants in Aid,42988.479999999996
Uttar Pradesh,2018,Motor Vehicle Tax,6929.34
Uttar Pradesh,2018,Non-Debt Capital Receipts,5313.39
Uttar Pradesh,2018,Non-Tax Revenue,30100.71
Uttar Pradesh,2018,SGST,46108.03
Uttar Pradesh,2018,SOTR,120121.86
Uttar Pradesh,2018,Sales/Trade Tax,23797.84
Uttar Pradesh,2018,Share in Union Taxes,136766.46
Uttar Pradesh,2018,Stamps & Registration,15733.03
Uttar Pradesh,2018,State Excise,23926.66
Uttar Pradesh,2018,Total Revenue Receipts,329977.51
Uttar Pradesh,2019,Capital: Internal Debt,72554.04
Uttar Pradesh,2019,Capital: Loan Recoveries,5640.58
Uttar Pradesh,2019,Capital: Loans from Centre,1254.65
Uttar Pradesh,2019,Capital: Misc Receipts,0.0
Uttar Pradesh,2019,Capital: Public Debt Receipts,73808.69
Uttar Pradesh,2019,FC Grant: Health,0.0
Uttar Pradesh,2019,FC Grant: Others,0.0
Uttar Pradesh,2019,FC Grant: Revenue Deficit,0.0
Uttar Pradesh,2019,FC Grant: Rural Local Bodies,9659.47
Uttar Pradesh,2019,FC Grant: SDMF,0.0
Uttar Pradesh,2019,FC Grant: SDRF,849.3
Uttar Pradesh,2019,FC Grant: Urban Local Bodies,2455.99
Uttar Pradesh,2019,Grants in Aid,44043.97
Uttar Pradesh,2019,Motor Vehicle Tax,7714.87
Uttar Pradesh,2019,Non-Debt Capital Receipts,5640.58
Uttar Pradesh,2019,Non-Tax Revenue,81705.08
Uttar Pradesh,2019,SGST,47232.41
Uttar Pradesh,2019,SOTR,122825.83
Uttar Pradesh,2019,Sales/Trade Tax,20517.13
Uttar Pradesh,2019,Share in Union Taxes,117818.3
Uttar Pradesh,2019,Stamps & Registration,16069.8
Uttar Pradesh,2019,State Excise,27324.76
Uttar Pradesh,2019,Total Revenue Receipts,366393.18
Uttar Pradesh,2020,Capital: Internal Debt,78677.4
Uttar Pradesh,2020,Capital: Loan Recoveries,1134.73
Uttar Pradesh,2020,Capital: Loans from Centre,8181.47
Uttar Pradesh,2020,Capital: Misc Receipts,0.0
Uttar Pradesh,2020,Capital: Public Debt Receipts,86858.87
Uttar Pradesh,2020,FC Grant: Health,0.0
Uttar Pradesh,2020,FC Grant: Others,0.0
Uttar Pradesh,2020,FC Grant: Revenue Deficit,0.0
Uttar Pradesh,2020,FC Grant: Rural Local Bodies,9752.0
Uttar Pradesh,2020,FC Grant: SDMF,0.0
Uttar Pradesh,2020,FC Grant: SDRF,1933.0
Uttar Pradesh,2020,FC Grant: Urban Local Bodies,4338.0
Uttar Pradesh,2020,Grants in Aid,57745.869999999995
Uttar Pradesh,2020,Motor Vehicle Tax,6482.62
Uttar Pradesh,2020,Non-Debt Capital Receipts,1134.73
Uttar Pradesh,2020,Non-Tax Revenue,11846.150000000001
Uttar Pradesh,2020,SGST,42860.03
Uttar Pradesh,2020,SOTR,119897.3
Uttar Pradesh,2020,Sales/Trade Tax,22127.06
Uttar Pradesh,2020,Share in Union Taxes,106687.01
Uttar Pradesh,2020,Stamps & Registration,16475.24
Uttar Pradesh,2020,State Excise,30061.21
Uttar Pradesh,2020,Total Revenue Receipts,296176.33
Uttar Pradesh,2021,Capital: Internal Debt,65002.84
Uttar Pradesh,2021,Capital: Loan Recoveries,939.43
Uttar Pradesh,2021,Capital: Loans from Centre,10748.35
Uttar Pradesh,2021,Capital: Misc Receipts,0.0
Uttar Pradesh,2021,Capital: Public Debt Receipts,75751.19
Uttar Pradesh,2021,FC Grant: Health,1790.77
Uttar Pradesh,2021,FC Grant: Others,0.0
Uttar Pradesh,2021,FC Grant: Revenue Deficit,0.0
Uttar Pradesh,2021,FC Grant: Rural Local Bodies,7208.0
Uttar Pradesh,2021,FC Grant: SDMF,0.0
Uttar Pradesh,2021,FC Grant: SDRF,1546.4
Uttar Pradesh,2021,FC Grant: Urban Local Bodies,1761.25
Uttar Pradesh,2021,Grants in Aid,51849.68
Uttar Pradesh,2021,Motor Vehicle Tax,7775.82
Uttar Pradesh,2021,Non-Debt Capital Receipts,939.43
Uttar Pradesh,2021,Non-Tax Revenue,11435.970000000001
Uttar Pradesh,2021,SGST,54594.12
Uttar Pradesh,2021,SOTR,147367.74
Uttar Pradesh,2021,Sales/Trade Tax,27058.17
Uttar Pradesh,2021,Share in Union Taxes,160358.05
Uttar Pradesh,2021,Stamps & Registration,20048.25
Uttar Pradesh,2021,State Excise,36319.63
Uttar Pradesh,2021,Total Revenue Receipts,371011.44
Uttar Pradesh,2022,Capital: Internal Debt,58023.87
Uttar Pradesh,2022,Capital: Loan Recoveries,1337.32
Uttar Pradesh,2022,Capital: Loans from Centre,8823.06
Uttar Pradesh,2022,Capital: Misc Receipts,0.0
Uttar Pradesh,2022,Capital: Public Debt Receipts,66846.93
Uttar Pradesh,2022,FC Grant: Health,38.32
Uttar Pradesh,2022,FC Grant: Others,0.0
Uttar Pradesh,2022,FC Grant: Revenue Deficit,0.0
Uttar Pradesh,2022,FC Grant: Rural Local Bodies,7466.0
Uttar Pradesh,2022,FC Grant: SDMF,0.0
Uttar Pradesh,2022,FC Grant: SDRF,1401.6
Uttar Pradesh,2022,FC Grant: Urban Local Bodies,3477.82
Uttar Pradesh,2022,Grants in Aid,59919.59
Uttar Pradesh,2022,Motor Vehicle Tax,9059.49
Uttar Pradesh,2022,Non-Debt Capital Receipts,1337.32
Uttar Pradesh,2022,Non-Tax Revenue,13489.46
Uttar Pradesh,2022,SGST,64140.91
Uttar Pradesh,2022,SOTR,174087.15
Uttar Pradesh,2022,Sales/Trade Tax,31979.17
Uttar Pradesh,2022,Share in Union Taxes,169745.3
Uttar Pradesh,2022,Stamps & Registration,24843.7
Uttar Pradesh,2022,State Excise,41252.71
Uttar Pradesh,2022,Total Revenue Receipts,417241.5
Uttar Pradesh,2023,Capital: Internal Debt,100900.0
Uttar Pradesh,2023,Capital: Loan Recoveries,1834.43
Uttar Pradesh,2023,Capital: Loans from Centre,19753.96
Uttar Pradesh,2023,Capital: Misc Receipts,0.0
Uttar Pradesh,2023,Capital: Public Debt Receipts,120653.96
Uttar Pradesh,2023,Electricity Duty,2711.84
Uttar Pradesh,2023,FC Grant: Health,0.0
Uttar Pradesh,2023,FC Grant: Others,0.0
Uttar Pradesh,2023,FC Grant: Revenue Deficit,0.0
Uttar Pradesh,2023,FC Grant: Rural Local Bodies,5600.5479
Uttar Pradesh,2023,FC Grant: SDMF,0.0
Uttar Pradesh,2023,FC Grant: SDRF,2294.2
Uttar Pradesh,2023,FC Grant: Urban Local Bodies,4996.2346
Uttar Pradesh,2023,Grants in Aid,55802.6053
Uttar Pradesh,2023,Motor Vehicle Tax,11205.17
Uttar Pradesh,2023,Non-Debt Capital Receipts,1834.43
Uttar Pradesh,2023,Non-Tax Revenue,14249.5085
Uttar Pradesh,2023,SGST,75146.62
Uttar Pradesh,2023,SOTR,193129.35
Uttar Pradesh,2023,Sales/Trade Tax,31125.82
Uttar Pradesh,2023,Share in Union Taxes,202619.69
Uttar Pradesh,2023,Stamps & Registration,26961.2
Uttar Pradesh,2023,State Excise,45570.75
Uttar Pradesh,2023,Total Revenue Receipts,465801.15
Uttarakhand,2013,Capital: Internal Debt,4003.52
Uttarakhand,2013,Capital: Loan Recoveries,55.23
Uttarakhand,2013,Capital: Loans from Centre,34.96
Uttarakhand,2013,Capital: Misc Receipts,180.4
Uttarakhand,2013,Capital: Public Debt Receipts,4038.48
Uttarakhand,2013,Grants in Aid,5075.27
Uttarakhand,2013,Non-Debt Capital Receipts,235.63
Uttarakhand,2013,Non-Tax Revenue,1316.54
Uttarakhand,2013,SOTR,7355.34
Uttarakhand,2013,Share in Union Taxes,3573.38
Uttarakhand,2013,Total Revenue Receipts,17320.53
Uttarakhand,2014,Capital: Internal Debt,4692.58
Uttarakhand,2014,Capital: Loan Recoveries,45.58
Uttarakhand,2014,Capital: Loans from Centre,61.0
Uttarakhand,2014,Capital: Misc Receipts,135.33
Uttarakhand,2014,Capital: Public Debt Receipts,4753.58
Uttarakhand,2014,Grants in Aid,7005.34
Uttarakhand,2014,Motor Vehicle Tax,393.7
Uttarakhand,2014,Non-Debt Capital Receipts,180.91000000000003
Uttarakhand,2014,Non-Tax Revenue,1110.44
Uttarakhand,2014,SGST,0.0
Uttarakhand,2014,SOTR,8338.47
Uttarakhand,2014,Sales/Trade Tax,5464.84
Uttarakhand,2014,Share in Union Taxes,3792.3
Uttarakhand,2014,Stamps & Registration,714.06
Uttarakhand,2014,State Excise,1486.66
Uttarakhand,2014,Total Revenue Receipts,20246.55
Uttarakhand,2015,Capital: Internal Debt,6901.47
Uttarakhand,2015,Capital: Loan Recoveries,27.2
Uttarakhand,2015,Capital: Loans from Centre,97.01
Uttarakhand,2015,Capital: Misc Receipts,0.0
Uttarakhand,2015,Capital: Public Debt Receipts,6998.48
Uttarakhand,2015,Grants in Aid,5303.79
Uttarakhand,2015,Motor Vehicle Tax,470.87
Uttarakhand,2015,Non-Debt Capital Receipts,27.2
Uttarakhand,2015,Non-Tax Revenue,1219.6599999999999
Uttarakhand,2015,SGST,0.0
Uttarakhand,2015,SOTR,9377.79
Uttarakhand,2015,Sales/Trade Tax,6105.43
Uttarakhand,2015,Share in Union Taxes,5333.19
Uttarakhand,2015,Stamps & Registration,870.67
Uttarakhand,2015,State Excise,1735.39
Uttarakhand,2015,Total Revenue Receipts,21234.43
Uttarakhand,2016,Capital: Internal Debt,10446.51
Uttarakhand,2016,Capital: Loan Recoveries,34.85
Uttarakhand,2016,Capital: Loans from Centre,145.44
Uttarakhand,2016,Capital: Misc Receipts,0.0
Uttarakhand,2016,Capital: Public Debt Receipts,10591.95
Uttarakhand,2016,Grants in Aid,6234.27
Uttarakhand,2016,Motor Vehicle Tax,556.4
Uttarakhand,2016,Non-Debt Capital Receipts,34.85
Uttarakhand,2016,Non-Tax Revenue,1345.82
Uttarakhand,2016,SGST,0.0
Uttarakhand,2016,SOTR,10897.31
Uttarakhand,2016,Sales/Trade Tax,7153.76
Uttarakhand,2016,Share in Union Taxes,6411.57
Uttarakhand,2016,Stamps & Registration,777.58
Uttarakhand,2016,State Excise,1905.54
Uttarakhand,2016,Total Revenue Receipts,24888.97
Uttarakhand,2017,Capital: Internal Debt,13342.62
Uttarakhand,2017,Capital: Loan Recoveries,33.5
Uttarakhand,2017,Capital: Loans from Centre,114.36
Uttarakhand,2017,Capital: Misc Receipts,0.0
Uttarakhand,2017,Capital: Public Debt Receipts,13456.98
Uttarakhand,2017,FC Grant: Health,0.0
Uttarakhand,2017,FC Grant: Others,0.0
Uttarakhand,2017,FC Grant: Revenue Deficit,0.0
Uttarakhand,2017,FC Grant: Rural Local Bodies,485.15
Uttarakhand,2017,FC Grant: SDMF,0.0
Uttarakhand,2017,FC Grant: SDRF,207.9
Uttarakhand,2017,FC Grant: Urban Local Bodies,0.0
Uttarakhand,2017,Grants in Aid,8085.209999999999
Uttarakhand,2017,Motor Vehicle Tax,815.99
Uttarakhand,2017,Non-Debt Capital Receipts,33.5
Uttarakhand,2017,Non-Tax Revenue,1769.53
